CDS_Id,Name,n,mean_z,std_z,skew_z,excess_kurtosis_z,KS_stat,KS_p,JB_stat,JB_p,exceed_abs_z_gt_2,exceed_abs_z_gt_3,c,chi,n_train,n_oot,KS_stat_diag,KS_p_diag
171,National Grid Elec,434,0.020329447672626153,1.0362431633250855,0.1626679127852609,1.2103901192365907,0.1907801583279829,2.622087844861551e-14,27.19525952425897,1.2434388356959074e-06,0.04377880184331797,0.009216589861751152,1.2583000968169704,0.03397910268155641,1732.0,434.0,0.19980672560500745,1.1596787159608195e-15
172,Nestle,433,1.4639705675616645,38.34824009999895,1.9196626477918908,18.682208537440005,0.23714565319201886,6.587507921019812e-22,6407.759534408394,0.0,0.3556581986143187,0.3556581986143187,2.720363861857678,0.0034188792267950325,1732.0,433.0,0.32620679698274857,1.5842733558537321e-41
173,Nokia,433,-0.010119822335293772,1.237325558404996,0.3293829587176926,1.0048417710851183,0.10747081792282054,8.258456503242458e-05,25.083194721551774,3.574814180056046e-06,0.09699769053117784,0.020785219399538105,1.3890842356844255,0.028897349445780443,1732.0,433.0,0.1103920818782238,4.73730133438358e-05
179,Pearson,433,0.017353893513887105,1.1423769487799402,0.17213585516635554,-0.6706643501328475,0.14896073903002305,7.497701557122022e-09,10.386946289057324,0.005552687997878748,0.046189376443418015,0.004618937644341801,0.8385819024194099,0.021687431264055045,1732.0,433.0,0.15502085394539594,1.4907821505195997e-09
181,Pernod Ricard,433,-0.01795619450372078,1.0224068009077492,0.26499869446249197,0.2495681645100949,0.20126123755288639,7.508560130411925e-16,6.011146709754603,0.04951035918305966,0.050808314087759814,0.004618937644341801,1.0515686583865695,0.026499589340094866,1732.0,433.0,0.19527953013671995,6.096433574122492e-15
183,Peugeot SA,433,-0.0003641067255236229,1.0278465312046767,0.7432302991504458,2.9619687565960646,0.05592621183653734,0.12828006343774268,192.7925958706676,1.3665317633363184e-42,0.04849884526558892,0.006928406466512702,1.584449442807697,0.04825751844068535,1732.0,433.0,0.05650790723226018,0.12116810640581699
185,Philips,433,0.11410969102162014,42.552867864980506,0.4854527534831737,3.491465476985546,0.27632089892412187,1.0231654647413482e-29,230.07127624531992,1.0981385587243297e-50,0.47344110854503463,0.44341801385681295,1.5,0.0001969667126257013,1732.0,433.0,0.2602820230721663,2.2912103705873573e-26
186,Kering,434,-0.0001948132926073521,0.7560047890876724,0.2510628966114476,0.9843929701924106,0.21992818820787785,6.478354320204129e-19,21.16901171444274,2.530506822431697e-05,0.016129032258064516,0.002304147465437788,1.413147064659462,0.04644898127546386,1733.0,434.0,0.21569954169097505,3.3266806104701445e-18
188,Portugal Telecom,424,0.37031292217621703,2.8542507511470645,8.982438528092793,125.47723364970545,0.09045807886508384,0.001808574252439437,277252.82103794755,0.0,0.11556603773584906,0.05188679245283019,1.5038888978680764,0.049209595130050965,1692.0,424.0,0.22156723392984623,9.191108597082885e-19
192,Publicis Groupe,433,0.10585332204758358,4.034302415128449,0.2399599299145453,0.1475923953652507,0.28986980360504067,1.0285691397412344e-32,4.441329278290416,0.1085369469431689,0.5796766743648961,0.5750577367205543,1.1160098837821468,0.002488619425570232,1732.0,433.0,0.17355453081244454,7.089482228959463e-12
196,Reed Elsevier,433,-0.039503183104783825,1.1624159843077841,0.14751450535249583,-0.8524468035396846,0.18277129889308502,3.9396377345365736e-13,14.7935026003322,0.0006132417669652501,0.046189376443418015,0.0,0.6923218739428976,0.020536017944529816,1732.0,433.0,0.1400247554815529,7.20205987732209e-08
197,Renault,433,-0.006132663762633974,0.9605592457742276,0.7355552168341055,4.186573968131769,0.13441006073511763,2.7749289497740423e-07,345.6997915867916,8.555473676151058e-76,0.04849884526558892,0.009237875288683603,1.4779340054738341,0.0516407513177641,1732.0,433.0,0.13155077617628275,5.397982048109241e-07
198,Rentokil Initial 1927,434,0.30115342722985,6.912162659136274,6.131715586305278,56.243079503561255,0.34134032751873367,1.2210672631509001e-45,58569.540440158875,0.0,0.31105990783410137,0.14516129032258066,3.155434448621505,0.01129480950553727,1735.0,434.0,0.36528439780121585,2.0426320679145637e-52
199,Repsol-YPF,433,0.06985935008443053,1.0817342863010422,0.1034799528613263,0.954854894486274,0.09970583659305093,0.00033636350148964127,16.37298317564731,0.00027838887582606376,0.07159353348729793,0.013856812933025405,1.5368799605457957,0.04992702929164239,1732.0,433.0,0.09171867309882947,0.0012771380577565568
200,Thomson Reuters,433,1.0880700596648154,37.44361558383752,0.3778733904183794,3.3535379953399476,0.3081629287050698,5.222620079279634e-37,206.8395972016672,1.2171725461904993e-45,0.3625866050808314,0.3210161662817552,1.5,0.0002654280073293158,1732.0,433.0,0.32337315576430914,8.474322468270027e-41
207,Rolls-Royce,433,1.1953674518620445,12.88401845894367,2.779875552984313,22.81188369331004,0.29916455205551296,7.344700974838007e-35,9716.253955795728,0.0,0.558891454965358,0.5381062355658198,1.8708395271893,0.0028161133198320518,1732.0,433.0,0.21895457286412334,1.0433607727264125e-18
209,Royal & Sun Alliance Group,433,0.04802310653496792,0.6601737894721615,1.5723034559351146,23.110011425759776,0.4003984912223328,3.647658538956642e-63,9580.803534578912,0.0,0.018475750577367205,0.011547344110854504,1.2126193064239836,0.03141152628721601,1729.0,433.0,0.371166266739548,4.889981335086854e-54
211,RWE,433,0.058467423046280206,1.0191610788805112,-0.009817733801231762,-0.3854457100433524,0.12081346004237664,5.771560105165203e-06,2.8194946411632107,0.24420498093078025,0.03464203233256351,0.0023094688221709007,1.1067093245207937,0.034835038712285576,1732.0,433.0,0.12333594146959714,3.3689583775272407e-06
212,Safeway,433,-0.07093501130965404,1.3472885236432284,0.23654616763685554,-0.7266638502808695,0.19755173270786675,2.772878027994755e-15,13.680518844986741,0.0010698258267533877,0.11085450346420324,0.013856812933025405,0.9154412671691194,0.017741013607042642,1732.0,433.0,0.11242822534492564,3.187416094758445e-05
213,J Sainsbury,433,0.02307640745590117,0.8947911659823385,0.11667612330386337,-0.21938621805485603,0.09765765315049518,0.0004786571655144635,1.935731844244989,0.3798928946698842,0.023094688221709007,0.0023094688221709007,1.1600342335276295,0.04122951578686513,1732.0,433.0,0.10474195611527082,0.00013692495609246176
222,Scottish Power UK,433,-0.03556321342195344,0.9143770996260192,0.15047071783623647,0.5405954832269453,0.315242494226328,9.525660980537088e-39,6.511405198246136,0.038553723333003685,0.018475750577367205,0.0023094688221709007,0.506713511627021,0.00910186557187726,1732.0,433.0,0.2997301926358522,5.407379848346257e-35
225,SES Global,434,0.11376321432308975,2.6535931075676227,0.1238815782246374,0.230902052887747,0.20902933427288584,4.10796236685099e-17,1.9340944916146912,0.3802040313277722,0.3986175115207373,0.3870967741935484,0.7820599505844843,0.0016387889630708897,1733.0,434.0,0.20142976800544748,6.515581387818916e-16
227,Siemens,433,0.06513599071919406,20.838764928344016,0.4390193967158573,2.8330084016282946,0.2101391894463265,2.973081771147619e-17,153.90655178961563,3.7985418408165672e-34,0.4110854503464203,0.4018475750577367,1.5278599731609135,0.0006272803822949691,1732.0,433.0,0.2783856984198836,3.6565721231276875e-30
228,SIX Continents,434,1.5900700860538175,50.90246144503389,8.790350178709902,164.25768045541327,0.43427847126426666,6.12656349006471e-75,482227.1721059173,0.0,0.10138248847926268,0.10138248847926268,4.045196858229857,0.003869584643308496,1732.0,434.0,0.4659665751265459,7.32109461677563e-87
229,Societe Generale,433,0.00732883623746018,0.8197061485928699,0.7311592686695846,2.5949754323465957,0.16417175160130026,1.148229011624846e-10,155.74671284493115,1.5136693547658899e-34,0.018475750577367205,0.004618937644341801,1.5125570053107085,0.0684017388592884,1732.0,433.0,0.1665123892339917,5.817897756672093e-11
230,Sodexho Alliance,433,0.5927256809744822,33.46350416121041,2.5469850102134988,21.317524066080185,0.2312498293269577,7.674831150841814e-21,8465.551887804433,0.0,0.4387990762124711,0.4387990762124711,2.617527444592755,0.002503836060241288,1732.0,433.0,0.29118934863867996,5.1523486382004085e-33
232,Solvay,433,0.01128795318443284,0.6485553188933716,0.6668955336692945,2.660138049437885,0.19988859151150207,1.2211763190117917e-15,155.31244034986727,1.8807544261730072e-34,0.009237875288683603,0.004618937644341801,1.2273934638358377,0.0707176812853353,1732.0,433.0,0.19813577636809243,2.2611269144646304e-15
237,Statoil,436,4.100975335827022,69.55961272400893,2.3363234268517252,19.15259697362702,0.34167712367196024,6.11754216527553e-46,6896.92613818108,0.0,0.658256880733945,0.658256880733945,2.8577502225745173,0.003177537999023946,1742.0,436.0,0.21635540057205438,2.14073975976951e-18
238,Saint-Gobain,433,-0.007730961932563353,0.8875862504245511,0.09449639034489365,-0.3266776969694005,0.16248292243631834,1.8638626380267666e-10,2.6857998027952523,0.2610874418827319,0.018475750577367205,0.0,1.036651368325277,0.041241385410985924,1732.0,433.0,0.15651941405221498,9.897959398745117e-10
239,STMicroelectronics,433,2.376470537351126,53.255262944942814,1.1411223903864065,7.338660883254949,0.30367582399843174,6.276582472123329e-36,1039.1188667942827,2.2814190039159826e-226,0.6027713625866051,0.6027713625866051,1.5,0.00017251777486637643,1732.0,433.0,0.20830691731610662,5.858362511141181e-17
240,Stora Enso,433,-0.008640421000843397,1.0255769373907941,0.21877959999967372,0.06167675213808721,0.08821743178641972,0.0022127733641341143,3.4704037552573324,0.17636459262652587,0.03695150115473441,0.004618937644341801,1.3396072071696057,0.04764105367617974,1732.0,433.0,0.08551419834726826,0.0033331876392466756
241,Suedzucker,433,-0.0855211983099039,1.1133753490473963,0.10036358250160778,0.26474103587391307,0.18838950667952548,6.274558246950569e-14,1.8303537478621608,0.4004457914052885,0.06928406466512702,0.009237875288683603,1.1602463135223107,0.02425991619050705,1732.0,433.0,0.1604587897611114,3.308577530409215e-10
242,Suez,436,0.008172553918803794,1.0307280266519223,0.08267706628498017,-0.4058673904655352,0.1504587290686341,4.4145141291550345e-09,3.6214162614856,0.1635382892996778,0.034403669724770644,0.0045871559633027525,1.0600194443941486,0.03247255848529851,1744.0,436.0,0.15486010433349096,1.3476042674853763e-09
243,Svenska Cellulosa,433,0.8083209560589386,30.62376884395784,0.9755489789958769,4.885592162061384,0.23743795956071612,5.822627147878987e-22,486.5800358928527,2.190219815010748e-106,0.3579676674364896,0.3325635103926097,1.5,0.00017636684303357075,1732.0,433.0,0.3126266622036544,4.2313675612856486e-38
245,Swiss Re,433,0.030347928587950487,1.1098653312584728,0.3236094065053888,0.9121788399213884,0.15565643075541102,1.2536860349955856e-09,21.72718526415951,1.9142632693960907e-05,0.06466512702078522,0.011547344110854504,1.4841003754387962,0.05261665426839625,1732.0,433.0,0.15430779421082041,1.8089926126301436e-09
247,Tate & Lyle,433,-0.3142252380560306,8.174752847671908,0.1763664373999971,0.9745873562352982,0.32794453313550237,5.6199885349179415e-42,18.496219834024785,9.62934828433693e-05,0.6096997690531177,0.6096997690531177,1.4887184588218125,0.0016820536372511173,1732.0,433.0,0.18918471656743052,4.815485823407376e-14
249,Telecom Italia,433,0.007948451734708128,0.8631482223120115,0.2812888828088779,1.001617265430795,0.08064800697252428,0.0067478316960932925,22.865889994967972,1.0832659085620518e-05,0.023094688221709007,0.0023094688221709007,1.4551431804492243,0.05033142487561267,1732.0,433.0,0.0826441408283406,0.005077972835331223
250,TDC,433,-0.020524881472996772,1.2523787482568174,0.14042430916458049,-1.0044122452915394,0.20646497318148044,1.151330699400468e-16,19.69657473009137,5.283760710307793e-05,0.03695150115473441,0.006928406466512702,0.5719647605351244,0.012113298310081427,1731.0,433.0,0.14935128584410307,6.769823100991736e-09
251,Telefonica,433,0.023681333298231907,0.9316886344256408,0.38521694858586003,1.8285928114935928,0.11285610645648436,2.9300276522765085e-05,68.68269478423386,1.2182665683763503e-15,0.03926096997690531,0.006928406466512702,1.5484225386144723,0.05149057204614176,1732.0,433.0,0.12255008045258037,3.988936154563866e-06
252,Telenor,433,-0.00251373141117743,1.5370734694388593,0.16811887769669398,-0.384497191314916,0.1866506448378248,1.1147748601961464e-13,4.824839218249668,0.08959823936622546,0.26096997690531176,0.03233256351039261,0.7990979295067097,0.010708439031694392,1732.0,433.0,0.16334765521432115,1.455351369576866e-10
253,TeliaSonera,433,-0.012479489749336718,0.46076024364431134,0.5963352773628269,2.2222481035716424,0.21695568721335345,2.258206723967498e-18,111.45108770900234,6.290769940839938e-25,0.0023094688221709007,0.0,0.9277514289262658,0.18315840038751108,1731.0,433.0,0.17257116410123174,9.563073525778233e-12
255,Tesco,433,0.04642740099193662,0.8644134601790104,0.2230336681697733,-0.26226507853810244,0.07912681704437441,0.008341241126815425,4.910336654460127,0.08584874354367186,0.018475750577367205,0.0023094688221709007,1.0905051139477444,0.052073987570893356,1732.0,433.0,0.08551540176591471,0.0033325892576729966
258,Thomson,100,0.7343649430066819,3.8768176552112856,5.394390592417506,31.8995521705027,0.41000000000000003,1.0234761126940994e-15,4287.623148716589,0.0,0.14,0.06,1.0586204405590571,0.10009486609199722,400.0,100.0,0.42512000853954723,6.486042160035168e-17
259,ThyssenKrupp,433,0.019431332057165553,0.8891274128081201,0.48582397173971525,1.3687685942835621,0.0869033983010652,0.0027046924556782706,49.27163069553261,1.9989472663757924e-11,0.03464203233256351,0.004618937644341801,1.7766883663025226,0.059660083342570364,1732.0,433.0,0.07649395106879353,0.011924299426266945
261,Total,433,0.027147846628953556,1.3084128449001684,0.24287730896879484,0.30204068429551123,0.1334812790367872,3.449939709807451e-07,5.690350034193126,0.05812409313954881,0.11778290993071594,0.025404157043879907,1.3017748068474102,0.031534241623711046,1732.0,433.0,0.1486936999081957,8.03869055703628e-09
262,PostNL,433,-0.22115294317292042,4.531877557759008,0.22163317823990103,0.6236356433592984,0.3275337510281312,7.184093883187333e-42,10.072498648550509,0.0064980748408858995,0.6073903002309469,0.5658198614318707,1.3550083777702195,0.0034298131024146955,1732.0,433.0,0.17983434428984735,1.0061410009827766e-12
265,Unilever NV,433,0.2626617746314861,20.807321464973967,0.7594084071391163,5.320478863395387,0.20708593761555827,9.174493186076443e-17,537.7356959425749,1.7067788984230404e-117,0.418013856812933,0.4018475750577367,1.423187703988935,0.0005298027533893405,1730.0,433.0,0.2617553947820852,1.1513935056397363e-26
266,Union Fenosa,434,0.034391513150560174,0.8235130321379915,-0.00826556447665246,1.4528301165641393,0.13766920805513838,1.2292640475267738e-07,36.58909583244515,1.1344328424150078e-08,0.020737327188940093,0.004608294930875576,1.4205196195070475,0.05219406922797325,1733.0,434.0,0.11893234450076728,8.320401318895857e-06
267,United Business Media,416,-0.4081189893657058,63.51481006286231,2.243081271697693,24.75990614998735,0.3341346153846154,6.561050187802868e-42,10707.327672161155,0.0,0.3701923076923077,0.3125,1.5,5.601770163771169e-05,1662.0,416.0,0.3373372545139286,9.920312178526853e-43
268,United Utilities,433,-0.022297782682420216,1.11702218924279,0.0662182890703512,-0.5978491372690091,0.16743648960739033,4.436259179351347e-11,6.913427292753184,0.03153322123933816,0.04157043879907621,0.004618937644341801,0.8575251669309374,0.02254469744651443,1732.0,433.0,0.1594734091782649,4.3632952395905093e-10
270,UPM-Kymmene,433,-0.03301744879226178,0.9628361268516624,0.5831457057238727,2.3775101346606586,0.138767966593905,9.787979993016968e-08,122.84948866458508,2.1065534554534438e-27,0.046189376443418015,0.0023094688221709007,1.6054135577287394,0.055210435750489735,1732.0,433.0,0.1244537805992546,2.6443985199927386e-06
272,Valeo,433,0.005762846687233765,0.7558466673844958,0.5475423703662696,2.407812092962363,0.15846727298046526,5.777493215009136e-10,122.50574690179974,2.5015838216494337e-27,0.018475750577367205,0.004618937644341801,1.4157972046016865,0.058772899779810615,1732.0,433.0,0.15786548342549178,6.827923749473449e-10
273,Vattenfall,433,-0.0013240141390358172,1.1883385560528017,0.07385313605294931,-0.8716843253803739,0.1632102738914255,1.5138293099236558e-10,14.21907839480237,0.0008172715061830196,0.04157043879907621,0.0023094688221709007,0.8250437204554042,0.023541902051255715,1732.0,433.0,0.1485162486043473,8.41901092943222e-09
274,Veolia Environnement,433,-0.017669365265518266,0.8839034577532805,0.1846726876711162,-0.32597460376067033,0.15667417830573704,9.485862399137475e-10,4.481541177142638,0.10637650027223018,0.009237875288683603,0.0023094688221709007,1.0812561357502999,0.04250951025755014,1732.0,433.0,0.14460561758803125,2.2987780142965354e-08
275,Vinci,433,-0.03199920973101188,0.7042299939271299,0.385256679218507,1.215865599047829,0.2165323226174395,2.65689901676199e-18,36.101988676591034,1.4472806844564732e-08,0.004618937644341801,0.0023094688221709007,1.111766847610031,0.06055302987557363,1732.0,433.0,0.18781369335178444,7.594551681109036e-14
276,Vivendi,437,0.010793424640398747,0.8422257055695442,0.039146873936577196,-0.40161785446931164,0.1361556064073226,1.5814731570271664e-07,3.1826697789127953,0.20365357519496982,0.013729977116704805,0.0,0.9749677603097109,0.051994899823791234,1746.0,437.0,0.14126805494722472,4.516510952216107e-08
277,The Nielsen Company,433,-0.020816324260824443,4.007985246076413,4.770918496533092,79.14077166472288,0.4295963082113158,4.261694199131858e-73,112005.62244820458,0.0,0.07390300230946882,0.07390300230946882,1.7102389753771785,0.0033809243015375983,1731.0,433.0,0.4526215039970696,1.5820768043125627e-81
278,Vodafone Group,433,0.024454093072197865,0.7853715339415615,0.3428491321374316,0.9689172938982571,0.1528996325488256,2.643664481551859e-09,24.499679968586396,4.785883147335438e-06,0.013856812933025405,0.0023094688221709007,1.3478140966273104,0.05025416828442557,1732.0,433.0,0.14894231711016792,7.533854693327463e-09
279,Volvo,433,0.011847408924736525,0.8820197045469794,0.6396572124889356,4.000853048215475,0.14698446177061975,1.2518267229026207e-08,309.5340716797261,6.102817096866555e-68,0.03695150115473441,0.009237875288683603,1.6877062735561512,0.04773466450009235,1732.0,433.0,0.15174035519687756,3.6032870479985676e-09
280,Volkswagen,433,0.03581565016338319,1.1697473690035094,2.2325906089924197,16.059625146093985,0.13575268124141004,2.0201532495451149e-07,4895.9605484526555,0.0,0.03695150115473441,0.013856812933025405,1.4025104550759013,0.04905868241830377,1732.0,433.0,0.15020837697853096,5.405438973334586e-09
281,Wolters Kluwer,433,-0.039628288523988885,1.0460830217992616,0.19416615411789068,-0.5327469574902279,0.16516377220919842,8.61808743769897e-11,7.971408081738686,0.01857935908888381,0.025404157043879907,0.0023094688221709007,0.9502403733346398,0.033294423920466346,1732.0,433.0,0.15299002437630083,2.580333161187406e-09
282,WPP,437,-0.01347393660511297,1.0665897181561357,0.15850478271786964,-0.6310149831258713,0.15446224256292906,1.431965459100397e-09,9.217667115966773,0.0099634332996547,0.02745995423340961,0.002288329519450801,0.8328329353473122,0.027534895834914114,1746.0,437.0,0.14942264773439173,5.55262828827035e-09
285,Zurich Insurance,437,0.019373018385233955,1.0120752097859478,0.6526029784670786,3.1717366441059074,0.15438049030766743,1.464330047816164e-09,208.26532575818553,5.967042426078127e-46,0.05263157894736842,0.011441647597254004,1.7445517014147467,0.05760206922792322,1745.0,437.0,0.16212636730683438,1.6698711452052306e-10
553,Santander UK,434,-0.008607353018375672,0.7953966573658474,1.220332069925525,11.736487540080416,0.3744367637247229,3.8184480198198975e-55,2535.202228582959,0.0,0.04838709677419355,0.01152073732718894,1.166519801320217,0.026785622837211955,1732.0,434.0,0.36216746591614224,1.666378336112016e-51
554,BBVA,434,0.05093240858407368,0.8823391079046945,0.3991211579394097,1.8989156242176435,0.09888256033631382,0.00038042342662029396,74.22731672079094,7.616281210868001e-17,0.02304147465437788,0.0069124423963133645,1.6328148296646514,0.061642680632293376,1732.0,434.0,0.12065310777891503,5.798359480893583e-06
555,Banco Santander,434,0.0498189901652109,0.8492749043281826,0.30724219860737045,1.0801838338400138,0.09023047948596219,0.001591293460119367,26.869484578251114,1.4634084487753996e-06,0.016129032258064516,0.0069124423963133645,1.562858754228208,0.06601872331044052,1732.0,434.0,0.11165063209542064,3.6197295575799106e-05
556,Banco Comercial Portugues,434,0.05417583783178416,0.6094622714415889,0.11310545874954386,0.5631657015570974,0.23878259417427866,2.934117789656945e-22,6.248952894462236,0.04395994294943473,0.004608294930875576,0.0,1.2848351900116437,0.0672042010408817,1732.0,434.0,0.19269747518631924,1.3689563476466578e-14
557,Unicredit,434,0.05173907935267432,0.9209715612547812,0.2248349348111974,0.5417757419622675,0.08178510083417362,0.005667344188880416,8.554157716647312,0.013883157581354853,0.018433179723502304,0.0069124423963133645,1.4415878362154977,0.06132425625777597,1736.0,434.0,0.0952007607476913,0.0007107411618703749
558,Capitalia,437,0.05014774266593454,0.8932048037794196,0.3661127227922647,1.8122634693664708,0.08653303569092602,0.0026939757614151696,67.25047597545449,2.49312864870583e-15,0.020594965675057208,0.006864988558352402,1.65852978865093,0.06353953059535015,1746.0,437.0,0.10434341935937186,0.00013494498775057403
559,Commerzbank,434,0.02983898999942697,0.8014967340136506,0.1526120206536334,2.1166724522658127,0.13115492288438146,5.711423647289252e-07,79.80140385845043,4.6918630607063565e-18,0.01152073732718894,0.004608294930875576,1.553506790839579,0.063174135985116,1732.0,434.0,0.1448200393895147,2.0872861592081188e-08
560,Deutsche Bank,434,0.07507167916872434,0.8997288507342951,0.05854099568562415,3.1271689137877425,0.1311218691767954,5.755005390497243e-07,171.50959442502221,5.716955001560322e-38,0.03917050691244239,0.01152073732718894,1.7969140690583463,0.05943274971998534,1732.0,434.0,0.13823869014751444,1.0709488275597226e-07
561,Dresdner Bank,434,0.030232681833633947,0.8400955485515178,0.1487409191937217,1.758396470655252,0.1302158482551059,7.082878545813614e-07,55.36169208032571,9.513959762997238e-13,0.016129032258064516,0.004608294930875576,1.509581011242972,0.05958091632249924,1732.0,434.0,0.14348154462600227,2.929106036941562e-08
562,GKN Holdings,437,0.04249850103445325,0.6560501150273659,0.6517095361865775,3.132171334713499,0.16727172492818188,3.717358881729976e-11,203.76209494558518,5.670525033420042e-45,0.006864988558352402,0.002288329519450801,1.4173198636888833,0.05653368251677385,1747.0,437.0,0.15904787246229357,4.009486472776206e-10
563,HSBC Bank,436,0.05434724030148566,1.0077363112208855,0.2002774444070605,0.18177397170891663,0.13474298405048718,2.2998141733645917e-07,3.395092790824307,0.18313230752892623,0.0389908256880734,0.0045871559633027525,1.3140539759825212,0.0523260438613818,1743.0,436.0,0.14128034849826088,4.68688930080864e-08
564,Banca Monte dei Paschi di Siena,433,0.051625821790800844,0.7723699957313678,0.4887564232676635,1.6480695762223698,0.1654909892029553,7.836777350917879e-11,64.19279924706066,1.1500341969212592e-14,0.016166281755196306,0.004618937644341801,1.3574349761368638,0.06100025305229305,1732.0,433.0,0.1497473168963776,6.102151690701782e-09
565,Royal Bank of Scotland,433,0.05320600345417649,1.0666017058075203,0.6334133249329256,3.619763225860975,0.12462294826542486,2.5487525768772216e-06,257.956011874821,9.67305672311897e-57,0.046189376443418015,0.018475750577367205,1.6260755999588978,0.052255100261203856,1731.0,433.0,0.14488636758099804,2.1407863598110685e-08
566,Stagecoach Group,435,0.041905604828652104,0.5456562014197752,1.045908220728851,14.272857696077587,0.2212753908272063,3.4599065244330583e-19,3679.9290054403073,0.0,0.009195402298850575,0.006896551724137931,1.3080493856493367,0.013817256693202025,1738.0,435.0,0.13980349999178543,7.029087159415916e-08
567,Technip,433,0.6101483317846541,76.5247857679732,1.930108041103492,14.00239877346884,0.36489606836868027,3.496141138647316e-52,3716.497511316839,0.0,0.674364896073903,0.6674364896073903,1.5,0.00012458730503717153,1732.0,433.0,0.18994180440081643,3.738896439487596e-14
568,Unicredito Italiano,437,0.05022919899438284,0.8955508200787881,0.36420643580713885,1.7938605251424242,0.08645525091750655,0.0027260781949281655,65.97788957884329,4.7106768636706e-15,0.020594965675057208,0.006864988558352402,1.655946065652754,0.06333760665765645,1746.0,437.0,0.1042640401777673,0.00013692816377698034
569,ABN Amro,408,5.241321654188549,119.12304063425098,6.330087427116185,73.2746831415304,0.254354859922695,9.33139175097977e-24,91728.8098008179,0.0,0.20098039215686275,0.12990196078431374,1.5,0.00020680384655169526,1629.0,408.0,0.4490501023361134,1.386176529073804e-75
570,Barclays,434,0.04883924011907298,0.9699222068665284,0.6799991883620586,2.5182776980808406,0.12194529285528033,4.4058817801063585e-06,144.0381860524088,5.27843656947768e-32,0.027649769585253458,0.0069124423963133645,1.5521793707274827,0.06166499500951899,1732.0,434.0,0.1418111999235363,4.450660008196061e-08
571,HBOS,434,0.017915857436163134,0.47200866008573245,1.759896021017154,19.685634058866903,0.3860216654364685,1.0399581533258087e-58,7060.486664421911,0.0,0.016129032258064516,0.004608294930875576,0.8862975197598134,0.03692779805725034,1732.0,434.0,0.32400834390369904,4.699201754189354e-41
572,Banco Espirito Santo,434,0.04443873585280945,0.9829125569881483,0.856959294186284,10.817834390364292,0.22489818505867093,9.076758852500087e-20,2115.3094494209195,0.0,0.04608294930875576,0.020737327188940093,1.3015189709560064,0.05449066734244923,1732.0,434.0,0.23932446597553608,2.328645499297411e-22
573,Glencore,433,0.0809305707823698,1.1798885446985115,0.23103700529291799,0.9767657864163701,0.1131949255281709,2.740416937808291e-05,20.16632204284581,4.1777149882871004e-05,0.053117782909930716,0.011547344110854504,1.2430176050664412,0.05282062176684477,1732.0,433.0,0.06286173554878938,0.06252646841717058
574,Sanpaolo IMI,433,0.04083236066823105,0.8399839166775819,0.3057939595458145,1.4822461538726888,0.09084025332371148,0.0014689270621704952,44.70540287427989,1.9604018795290215e-10,0.011547344110854504,0.004618937644341801,1.5237789483796667,0.06966917376963479,1732.0,433.0,0.10795806183020906,7.535179129076558e-05
575,Standard Chartered Bank,436,0.04451858269348636,1.0729381927506603,0.19470008551953957,0.5579839963434341,0.10595145299510794,0.00010245523284868611,7.991519337746887,0.01839346815673388,0.0389908256880734,0.011467889908256881,1.4031259305482924,0.046583113679997436,1743.0,436.0,0.12130636871584477,4.759052130786317e-06
586,BP,434,0.020396370032643704,1.1160239806766752,0.1485795165939141,-0.1379832314553311,0.1246304177422235,2.4665060645349885e-06,1.9937081268097814,0.3690385889146652,0.055299539170506916,0.009216589861751152,1.1971169094046283,0.036831538699919265,1732.0,434.0,0.1342866412536482,2.755046646070917e-07
587,Intesa San Paolo,433,0.04083236066823105,0.8399839166775819,0.3057939595458145,1.4822461538726888,0.09084025332371148,0.0014689270621704952,44.70540287427989,1.9604018795290215e-10,0.011547344110854504,0.004618937644341801,1.5237789483796667,0.06966917376963479,1732.0,433.0,0.10795806183020906,7.535179129076558e-05
909,Sanofi-Aventis,434,0.056437226550716195,6.213387244994539,0.23048338978556987,1.9680993877569497,0.200460829330796,9.197766032735092e-16,71.29369057372085,3.301959899257616e-16,0.3986175115207373,0.3986175115207373,1.3682290491581768,0.0024441618672077317,1735.0,434.0,0.2545857496578765,2.763327987652438e-25
919,Clariant,434,-0.013393771971547458,1.097108510345068,0.36401217703396216,2.0238839074626824,0.18747249869722893,7.920296344043707e-14,80.90354103102219,2.7040784176805863e-18,0.059907834101382486,0.0069124423963133645,1.0777266247086197,0.02714964829106009,1732.0,434.0,0.185802737263156,1.3734546764641568e-13
922,Credit Suisse,436,0.060300405992759175,0.8858613114576236,0.5255872324193417,1.5912540151508665,0.14192746079833246,3.9874679993733943e-08,64.10823695295772,1.199701559489881e-14,0.022935779816513763,0.0045871559633027525,1.409917136831162,0.05200994922359912,1743.0,436.0,0.1541734098327976,1.625393532200722e-09
1015,Centrica,434,0.05126244518355168,1.0226289718968755,0.02916325441793977,-0.34753872447567824,0.14561527323102275,1.7041070553535233e-08,2.370199597985899,0.3057156678604403,0.03456221198156682,0.004608294930875576,1.043547541378156,0.030382792365268738,1732.0,434.0,0.13750136622710674,1.280101939512024e-07
1017,Banca Popolare,434,0.024360702731857847,0.8538786265015289,0.06542499611960374,-0.6092019292575936,0.12425834397030494,2.6750114468257796e-06,7.169290283350434,0.027746511964159403,0.0069124423963133645,0.0,1.095401969031164,0.057004345900028515,1732.0,434.0,0.11955174109083833,7.310572117469814e-06
